"","delta_nbr","relative_regrowth","pct_recovery","postfire_fitted_slope","cluster","x_y","x","y","fire","canopy_cover","veg_height","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","absolute_regrowth","max.postfire.nbr","time_to_0.8recovery","time_to_0.6recovery","hli","SiteID"
"115",-539.610976028442,-1.39203848601403,-0.120649967571474,4.08324973137824,3,"-119.646389316_43.810662036",-119.646389316,43.810662036,"egley",45,110,483.693145751953,437.135711669922,417.989410400391,415.239715576172,374.320373535156,404.182678222656,421.64501953125,403.854400634766,383.0888671875,434.387176513672,-123.644248962402,-218.821380615234,-107.800178527832,-50.3778343200684,-221.342514038086,-107.260231018066,-103.448272705078,-129.329681396484,-170.606369018555,-103.796249389648,-107.819328308105,-118.792602539062,-92.7885818481445,-108.585861206055,417.553649902344,-122.057326126099,-171.232814788818,-196.323187922002,-50.3778343200684,NA,NA,184,"EG_25_3"
"116",-437.174718570709,-0.501077222934953,0.0225425598990535,14.2555609037588,3,"-119.639885316_43.878144036",-119.639885316,43.878144036,"egley",45,111,517.757019042969,423.9423828125,376.455383300781,359.173126220703,380.347900390625,314.775146484375,325.994934082031,295.131408691406,400.447418212891,376.681610107422,-294.774230957031,-257.716064453125,-135.547912597656,4.66451358795166,-155.883331298828,-95.3785629272461,-18.3262062072754,-42.4641151428223,-84.2865753173828,-68.3403091430664,-13.978494644165,8.50013732910156,-15.2565879821777,2.93098855018616,377.07063293457,-60.1040856361389,-276.245147705078,-66.1219173704042,8.50013732910156,NA,NA,180,"EG_26_3"
"117",-469.114621186256,-2.15754075825265,0.276413098350784,-3.12623057915614,3,"-119.401134316_43.759806036",-119.401134316,43.759806036,"egley",45,110,437.073181152344,442.751831054688,485.035217285156,451.219512939453,442.067749023438,469.237823486328,431.050231933594,406.445831298828,459.655487060547,503.766479492188,63.1834754943848,-16.3766632080078,24.8175182342529,125.168235778809,-17.7276382446289,-11.5183248519897,-51.6403388977051,-67.1728973388672,-70.6462249755859,-71.6883087158203,-2.84752774238586,-19.5873603820801,5.64061260223389,17.063081741333,452.830334472656,-16.2842867136002,23.4034061431885,-221.272367609051,125.168235778809,NA,NA,168,"EG_27_3"
"118",-299.625901031494,-0.119977511520941,0.158418820870074,24.600275018713,3,"-119.359942316_43.826310036",-119.359942316,43.826310036,"egley",35,110,234.167892456055,134.984527587891,233.934783935547,179.585327148438,214.947494506836,160.605087280273,201.910827636719,188.415023803711,192.993835449219,241.957107543945,-439.161956787109,-374.110046386719,-110.18041229248,-166.030532836914,-188.077499389648,-156.64599609375,-131.709869384766,-95.567512512207,-102.784286499023,-46.5451049804688,9.22203826904297,-24.4379272460938,17.1513786315918,31.4224033355713,198.350190734863,-101.275710296631,-406.636001586914,-14.1895641950904,31.4224033355713,NA,NA,182,"EG_28_3"
"119",-448.046397399902,-0.777085015037126,-0.275782584972521,9.56902371920072,3,"-119.641240316_43.816204036",-119.641240316,43.816204036,"egley",45,110,310.698760986328,335.570465087891,329.842926025391,283.613433837891,301.928771972656,252.661468505859,287.840301513672,283.887481689453,311.994110107422,327.868865966797,-315.629089355469,-320.872283935547,-159.578094482422,-83.4492340087891,-205.293731689453,-174.576278686523,-130.010833740234,-166.66667175293,-161.257598876953,-117.181884765625,-137.914916992188,-118.628143310547,-98.0573577880859,-106.039649963379,302.590658569336,-145.455738830566,-318.250686645508,-104.373013967401,-83.4492340087891,NA,NA,189,"EG_29_3"
"120",-343.674103522301,0.239162108810229,0.350207084733784,16.02169914691,3,"-119.399508316_43.811314036",-119.399508316,43.811314036,"egley",45,110,376.034851074219,458.108764648438,424.187713623047,432.098754882812,438.748901367188,422.572174072266,406.427215576172,406.222229003906,432.532348632812,486.247100830078,-313.761474609375,-248.444229125977,61.538459777832,150,2.61096596717834,85.5123672485352,79.9429016113281,56.9049263000488,64.0460891723633,105.853805541992,97.0038528442383,143.025650024414,142.857147216797,123.103851318359,428.318005371094,84.643901848793,-281.102851867676,31.5785678448859,150,NA,NA,69,"EG_30_3"
"121",-348.860008049011,0.0213276461957607,0.34650263130461,30.485940849388,3,"-119.369156316_43.764370036",-119.369156316,43.764370036,"egley",45,111,250.912033081055,314.814819335938,282.407409667969,240.516235351562,277.6728515625,275.638580322266,281.641967773438,237.288131713867,297.576477050781,307.042266845703,-425.636444091797,-376.292755126953,-191.582000732422,-85.365852355957,-181.043304443359,-110.342658996582,-82.4242401123047,-50.363899230957,-64.9798736572266,-25.7910137176514,22.2222213745117,46.5813140869141,86.737548828125,95.8256759643555,276.551077270508,-72.3089307785034,-400.964599609375,3.05337739216266,95.8256759643555,NA,NA,174,"EG_31_3"
"122",-230.477919960022,-0.710674473968303,0.451637744997377,12.5102526696174,3,"-119.383248316_43.841958036",-119.383248316,43.841958036,"egley",45,110,301.180450439453,308.049530029297,325.017822265625,242.99397277832,243.875686645508,277.117370605469,298.937774658203,275.373138427734,322.616821289062,310.188690185547,-22.7655982971191,-83.895133972168,42.3529396057129,20.4374332427979,32.4503326416016,48.7491989135742,58.7121200561523,10.9606704711914,82.4900360107422,113.794143676758,95.5260009765625,95.0991821289062,111.243659973145,131.21662902832,290.535125732422,60.0572057723999,-53.3303661346436,-58.9071810400036,131.21662902832,NA,NA,182,"EG_32_3"
"123",-344.303340911865,0.279944619090462,-0.0810061127417138,13.5384603856684,3,"-119.394630316_43.828266036",-119.394630316,43.828266036,"egley",45,110,153.846160888672,223.556762695312,290.298217773438,234.968643188477,269.010040283203,275.541809082031,307.383636474609,251.345123291016,248.447204589844,291.521484375,-435.916015625,-417.018707275391,-53.5318336486816,-121.344535827637,-90.9673309326172,-39.8773002624512,-108.651329040527,-125.319694519043,-117.060668945312,-91.241828918457,-83.8277053833008,-65.2920989990234,-63.3041687011719,-20.6235008239746,254.59190826416,-89.7114326477051,-426.467361450195,38.4932370035651,-20.6235008239746,NA,NA,179,"EG_33_3"
"124",-610.004477310181,-0.690119467200677,-0.0422315473342227,12.271000788762,3,"-119.471052316_43.780344036",-119.471052316,43.780344036,"egley",45,111,497.222229003906,586.274536132812,511.915283203125,512.934875488281,529.837280273438,473.4453125,462.25537109375,497.904052734375,558.479553222656,570.093444824219,-227.006912231445,-308.546997070312,-231.565322875977,-21.9619331359863,-81.9780960083008,-63.7663879394531,-68.0481643676758,-111.653114318848,-112.572326660156,-82.2555618286133,-84.1836700439453,-41.6982574462891,-63.0630645751953,-48.9011001586914,520.036193847656,-89.9682834625244,-267.776954650879,-130.868878605483,-21.9619331359863,NA,NA,159,"EG_34_3"
"125",-577.600081348419,-0.380146203833318,-0.00801355701669937,17.1301571982247,3,"-119.415768316_43.764044036",-119.415768316,43.764044036,"egley",45,110,419.210052490234,536.686645507812,431.679718017578,406.690155029297,418.413848876953,401.182434082031,436.797119140625,428.444458007812,434.725280761719,468.131866455078,-426.532318115234,-452.991455078125,-256.245544433594,-3.51150989532471,-206.095794677734,-150.703277587891,-154.985198974609,-175.914245605469,-149.80436706543,-120.810600280762,-77.7358474731445,-98.2328491210938,-105.737075805664,-70.6605224609375,438.196157836914,-139.403923511505,-439.76188659668,-74.1815090805693,-3.51150989532471,NA,NA,181,"EG_35_3"
"126",-530.978214645386,-0.517457187221831,0.112735854473294,8.95606315528953,3,"-119.411974316_43.764696036",-119.411974316,43.764696036,"egley",45,111,385.67138671875,412.754638671875,462.127655029297,419.108276367188,409.865478515625,396.193786621094,418.901092529297,406.79443359375,426.116851806641,424.177703857422,-392.452819824219,-346.841491699219,-134.5029296875,46.917407989502,-156.272933959961,-146.286087036133,-153.18196105957,-150.859329223633,-140.085586547852,-159.69482421875,-83.012077331543,-71.0925216674805,-76.4414291381836,-79.229118347168,416.171130371094,-114.807084274292,-369.647155761719,-85.3858666936579,46.917407989502,NA,NA,183,"EG_36_3"
"127",-521.070591163635,-0.579777433472679,-0.0645137690195196,11.2419246212467,3,"-119.393004316_43.756546036",-119.393004316,43.756546036,"egley",45,111,334.881561279297,395.281646728516,407.087280273438,352.233673095703,377.917419433594,345.519378662109,388.163635253906,342.645141601562,366.754608154297,428.952056884766,-320.518981933594,-454.189514160156,-172.035140991211,-24.1245136260986,-202.458419799805,-138.55224609375,-183.974365234375,-167.949813842773,-179.419525146484,-156.074996948242,-118.463676452637,-128.216812133789,-105.46785736084,-136.177932739258,373.943640136719,-147.126951026917,-387.354248046875,-95.8979567048972,-24.1245136260986,NA,NA,184,"EG_37_3"
"128",-367.244431447983,-1.21340628163111,0.497644795603526,27.0782265663147,3,"-119.594899316_43.872602036",-119.594899316,43.872602036,"egley",55,111,420.181976318359,417.475738525391,417.290100097656,415.600494384766,390.298187255859,425.154632568359,354.310333251953,316.659606933594,425.182495117188,413.546478271484,-1.04058277606964,-108.236305236816,-81.5972213745117,-67.4941787719727,-95.5269165039062,4.13223123550415,57.4384574890137,42.1270713806152,88.844352722168,95.1386795043945,110.415481567383,169.777770996094,179.487182617188,198.843933105469,399.570004272461,32.3255728244782,-54.638444006443,-136.669822762646,198.843933105469,NA,NA,202,"EG_38_3"
"129",-482.276557540894,-0.169227239475193,-0.0497980080403052,19.8137759952755,3,"-119.363194316_43.781974036",-119.363194316,43.781974036,"egley",45,110,354.051940917969,409.435546875,368.217041015625,373.015869140625,352.233001708984,367.548370361328,397.639404296875,345.917114257812,358.258026123047,394.090728759766,-435.964904785156,-425.219940185547,-194.705673217773,-19.5121955871582,-169.884170532227,-107.18563079834,-143.661972045898,-149.227264404297,-148.906143188477,-90.6678466796875,-38.4031257629395,-40.2045097351074,-18.5268859863281,-27.5952701568604,372.040704345703,-110.23585319519,-430.592422485352,-28.9932963665627,-18.5268859863281,NA,NA,196,"EG_39_3"
"130",-559.446463775635,-0.388957279883715,-0.264896299959816,24.3775648179945,3,"-119.593273316_43.835438036",-119.593273316,43.835438036,"egley",45,110,431.847137451172,428.932952880859,400.475799560547,317.554229736328,367.128723144531,300.832336425781,400.426452636719,336.261993408203,393.034820556641,392.301391601562,-425.645599365234,-465.323516845703,-351.571166992188,-252.73176574707,-283.256134033203,-180.249847412109,-129.438079833984,-128.528228759766,-133.599197387695,-148.166015625,-99.8340072631836,-118.294357299805,-110.310020446777,-118.258766174316,376.879583740234,-182.5668800354,-445.484558105469,-77.2910484801988,-99.8340072631836,NA,NA,186,"EG_40_3"
"131",-449.893807983398,-0.28986418316813,0.207514957582253,25.03921518745,3,"-119.416581316_43.729814036",-119.416581316,43.729814036,"egley",55,110,355.236145019531,374.186126708984,348.16943359375,383.935150146484,384.180786132812,336.183441162109,322.294952392578,326.538330078125,373.088684082031,373.768005371094,-354.888977050781,-346.396087646484,-236.465240478516,-68.1658477783203,-159.430358886719,-103.708358764648,-76.4256286621094,-101.303314208984,-86.4609375,-82.7672958374023,-14.7022180557251,8.07217502593994,16.0020313262939,74.2401580810547,357.75810546875,-92.1357025146484,-350.642532348633,-45.4311791446796,74.2401580810547,NA,NA,179,"EG_41_3"
"132",-400.486311340332,-0.295189551515722,0.274973748491279,8.69618954501309,3,"-119.391107316_43.768282036",-119.391107316,43.768282036,"egley",45,110,323.868011474609,270.866149902344,291.925476074219,294.473876953125,346.563751220703,321.455657958984,279.910552978516,284.485992431641,299.058074951172,364.114105224609,-328.772644042969,-318.5498046875,-183.904220581055,84.6017684936523,-168.584976196289,-66.1032333374023,-133.471435546875,-88.3882141113281,-139.983688354492,-113.924049377441,-64.1414108276367,-54.2420043945312,-79.8167343139648,-84.1385803222656,307.672164916992,-92.8141464233398,-323.661224365234,-38.4332018205281,84.6017684936523,NA,NA,182,"EG_42_3"
"133",-442.059623718262,-0.289993696307504,-0.0847610335438948,17.3036611787565,3,"-119.407096316_43.772194036",-119.407096316,43.772194036,"egley",45,110,346.518981933594,316.531402587891,386.185241699219,285.278411865234,346.573211669922,326.908264160156,310.398742675781,345.585296630859,318.001586914062,382.736145019531,-410.375366210938,-385.667999267578,-168.431671142578,-53.485424041748,-162.262283325195,-167.350875854492,-105.049057006836,-118.125297546387,-86.7240142822266,-82.875358581543,-61.3957595825195,-50.1792106628418,-28.5196914672852,-61.2336769104004,336.471728515625,-105.587895202637,-398.021682739258,-44.8134531229978,-28.5196914672852,NA,NA,178,"EG_43_3"
"134",-390.694494724274,-0.797466079880559,0.512531916902531,30.3945539390648,3,"-119.406825316_43.729488036",-119.406825316,43.729488036,"egley",45,110,436.978118896484,385.404327392578,419.875335693359,361.036987304688,377.274566650391,389.595367431641,417.569183349609,377.011505126953,429.365081787109,438.638153076172,-118.367347717285,-209.473251342773,-126.648025512695,23.1851005554199,-90.3994369506836,-50.2225036621094,-27.3519687652588,-10.6007070541382,69.5308074951172,51.2611885070801,106.951873779297,180.097351074219,176.405731201172,206.69123840332,403.274862670898,12.5803679466248,-163.920299530029,-112.257422571581,206.69123840332,NA,NA,175,"EG_44_3"
"135",-417.624785614014,-0.202536932456427,-0.247517475459077,13.1386797978328,3,"-119.404928316_43.787190036",-119.404928316,43.787190036,"egley",45,111,205.435653686523,266.52978515625,292.260314941406,305.711975097656,300.580261230469,274.586944580078,278.75244140625,287.519744873047,284.347503662109,333.876892089844,-414.382202148438,-433.158813476562,-139.314849853516,-70.0375823974609,-193.324935913086,-124.730522155762,-139.285720825195,-141.950378417969,-179.096038818359,-129.591842651367,-110.226425170898,-119.088043212891,-85.350944519043,-80.1822357177734,282.960151672363,-134.66463394165,-423.7705078125,-29.3615954111827,-70.0375823974609,NA,NA,177,"EG_45_3"
"136",-259,-1.84670920158676,1.09671302149178,28.6703296703297,1,"-118.500563193_44.490472617",-118.500563193,44.490472617,"easy",45,110,230,308,317,287,319,319,377,329,361,317,103,0,0,0,0,0,0,0,51,130,157,236,282,347,316.4,57.4,51.5,-161.813359323841,347,12,11,165,"EA_1_1"
"137",-261,-2.30783174141972,0.918216710953646,27.021978021978,1,"-118.518140193_44.497947617",-118.518140193,44.497947617,"easy",35,110,169,281,382,345,322,334,365,398,395,396,269,0,0,0,0,1,41,125,111,152,133,214,285,311,338.7,77.7,134.5,-206.589304401456,311,12,11,106,"EA_2_1"
"138",-341.7,-2.64522279985596,1.01638565661363,35.3296703296703,1,"-118.510049193_44.502497617",-118.510049193,44.502497617,"easy",45,110,345,407,425,421,393,379,499,421,446,475,343,0,0,0,0,0,0,47,121,155,208,263,351,428,421.1,79.4,171.5,-273.74949624361,428,12,11,181,"EA_3_1"
