X,Long,Lat,postdisturbance_nbr,delta_nbr,relative_regrowth,pct_recovery,postfire_fitted_rsq,postfire_fitted_slope,cluster,x_y,Plot,fire,canopy_cover,veg_height,hli,cwd_present,cwd_future,elevation,TE_future,TE_present,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,predisturbance_nbr,disturbance_nbr,dnbr,absolute_regrowth,max.postfire.nbr,time_to_0.8recovery,time_to_0.6recovery,postfire_ppt,postfire_tmin,postfire_tmax,postfire_vpdmin,postfire_vpdmax,postfire_tmean,precip,tmean,vpdmax,re.0gen_prob
195,-119.153969746811,44.1991196921861,4.5,-303.8,-1.30136126034278,0.110282192669478,0.0305835424180649,0.434065934065934,2,-119.153969746811_44.1991196921861,NA,Flagtail,45,110,144,574,709,1505,Y,N,398,420,328,307,327,353,299,206,214,231,0,0,0,0,0,0,0,0,11,34,0,0,0,0,308.3,0,231,-78.8613682192642,34,NA,NA,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,475.164924074395,5.57521870437983,13.8077194107225,0.437729448080063
196,-119.155892459026,44.1951886596273,16.4,-89.5,-1.00296712875075,0.859301227573182,0.0330986574952965,1.18681318681319,2,-119.155892459026_44.1951886596273,NA,Flagtail,45,110,169,560,693,1551,Y,N,90,106,83,131,110,113,151,69,108,98,0,0,0,0,0,0,30,11,16,91,16,0,0,0,105.9,0,98,-27.3186952458407,91,9,9,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,478.855171986416,5.56780901026063,13.7707225765291,0.415130198001862
197,-119.156586547433,44.1924548670872,96.1,-121.7,-0.818243728623289,1.39118457300275,0.784668991775845,25.9615384615385,1,-119.156586547433_44.1924548670872,NA,Flagtail,45,111,127,560,693,1551,Y,N,260,205,218,237,157,188,221,200,246,246,0,0,0,0,30,0,118,106,174,303,230,269,175,252,217.8,0,246,-47.4994115110074,303,9,8,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,478.855171986416,5.56780901026063,13.7707225765291,0.447401940822601
198,-119.156602116164,44.1751582589642,2.7,-381.1,-1.40582673294317,0.0495049504950495,0.0572500893601811,0.340659340659341,2,-119.156602116164_44.1751582589642,NA,Flagtail,45,110,203,546,680,1545,Y,N,316,392,407,513,372,410,406,348,310,364,0,0,0,0,0,0,0,0,0,19,8,0,0,0,383.8,0,364,-127.876028366513,19,NA,NA,478.174997287628,-2.54309199788204,13.6991872504006,0.834943647731139,13.8735053519912,5.57804762625926,497.707155731949,5.50588769087027,13.3787416165033,0.3917176425457
199,-119.158633858888,44.1904594679152,116.2,-288.3,-1.04902167627337,0.88504326328801,0.810852826588331,32.989010989011,1,-119.158633858888_44.1904594679152,NA,Flagtail,45,110,135,546,681,1551,Y,N,316,355,407,489,381,399,417,438,390,453,0,0,0,0,0,0,101,199,255,358,249,319,273,291,404.5,0,453,-113.494459060401,358,9,8,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,496.11291635553,5.58117956725202,13.383426976037,0.447401940822601
200,-119.159870395396,44.1853451105203,130.7,-291.7,-0.597331224045513,0.812026515151515,0.775914829761178,27.6758241758242,1,-119.159870395396_44.1853451105203,NA,Flagtail,45,110,176,526,657,1576,Y,N,304,398,416,396,419,417,508,481,423,462,0,0,0,0,9,89,207,184,209,266,343,281,235,230,422.4,0,462,-74.7336197388847,343,10,9,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,503.616057522782,5.57066685626887,13.2187208223448,NA
201,-119.165194767409,44.189619437319,80.6,-355.5,-1.2738394059423,0.669571199266223,0.816647980457415,30.9395604395605,2,-119.165194767409_44.189619437319,NA,Flagtail,45,110,151,546,681,1551,Y,N,369,414,437,488,381,444,529,434,392,473,0,0,0,0,0,42,1,36,167,281,279,292,276,267,436.1,0,473,-152.604889436999,292,NA,9,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,508.291843079371,5.66051634095349,12.9330700807409,0.497346431016922
202,-119.165750047093,44.2022469791711,40.5,-237,-1.2626139932243,0.385585585585586,0.489844609737312,7.37912087912088,2,-119.165750047093_44.2022469791711,NA,Flagtail,45,110,132,566,702,1532,Y,N,290,344,315,403,178,211,251,248,265,270,0,0,0,0,0,0,55,58,97,107,88,75,65,33,277.5,0,270,-81.8074734572504,107,NA,NA,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,478.718729093743,5.61527232629533,13.790074479242,0.452062845230103
203,-119.167674932287,44.2077785684489,49.8,-302.2,-1.67236512065432,0.633522727272727,0.654369512554352,15.2857142857143,2,-119.167674932287_44.2077785684489,NA,Flagtail,35,110,151,566,703,1502,Y,N,471,478,514,425,201,221,305,319,249,337,0,0,75,55,0,0,28,29,62,116,133,91,202,223,352,0,337,-111.755816499497,223,NA,13,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,474.652434590549,5.65659135052343,13.8554739550274,0.472709208726883
204,-119.167956386044,44.1959809960408,145.9,-40.9,-0.0501874330648318,2.05567451820128,0.774258926434518,36.1923076923077,1,-119.167956386044_44.1959809960408,NA,Flagtail,55,110,167,566,702,1532,Y,N,132,168,164,258,187,169,216,156,196,222,0,0,0,0,0,9,170,261,303,363,353,384,287,286,186.8,0,222,-2.38040216426641,384,6,6,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,492.685482934799,5.61615434028335,13.5336582437537,0.482251107692719
205,-119.173521868414,44.1985808323476,116.6,-311.1,0.237107426765035,0.757540332008417,0.0885781859787582,7.42307692307692,2,-119.173521868414_44.1985808323476,NA,Flagtail,55,110,169,566,702,1494,Y,N,344,404,427,505,479,402,432,445,417,422,0,0,0,45,117,131,324,292,100,105,52,96,134,158,427.7,0,422,25.8861805862351,324,NA,6,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,493.881536649294,5.62104699392833,13.698138284009,0.421384692192078
206,-119.17446557,44.197868422,65.8,-389.1,-0.707609188278003,0.437458782149923,0.0527163270643869,3.47802197802198,2,-119.17446557_44.197868422,FL-9-2,Flagtail,55,110,181,570,706,1494,Y,N,469,372,450,466,424,468,526,427,431,516,0,0,0,0,48,57,199,157,62,51,84,37,68,31,454.9,0,516,-86.4249300683317,199,NA,NA,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,493.881536649294,5.62104699392833,13.698138284009,0.421384692192078
207,-119.177500505587,44.1753572059493,273.2,-209.4,0.852781834765777,1.04019892250311,0.647835073759389,33.5329670329671,1,-119.177500505587_44.1753572059493,NA,Flagtail,65,110,190,513,644,1648,Y,N,377,400,483,540,504,483,543,481,511,504,0,0,0,189,338,179,366,438,334,502,386,419,387,415,482.6,0,504,108.794906527852,502,7,4,478.174997287628,-2.54309199788204,13.6991872504006,0.834943647731139,13.8735053519912,5.57804762625926,527.116559340712,5.71666846707931,12.6132586183615,0.376777410507202
208,-119.178150612321,44.1961259174014,84.7,-300,-0.557597192690612,0.488692487652716,0.645535507225129,14.3076923076923,2,-119.178150612321_44.1961259174014,NA,Flagtail,55,111,170,570,706,1494,Y,N,383,418,359,438,379,324,428,395,372,351,0,0,0,0,64,35,126,188,98,182,154,123,134,151,384.7,0,351,-56.9998638311824,188,NA,NA,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,501.298451046179,5.65676925393153,13.3716810007809,0.421384692192078
209,-119.178457271075,44.2048822362871,77.4,-357.8,-1.30515106197924,0.569852941176471,0.714735845173486,21.8076923076923,2,-119.178457271075_44.2048822362871,NA,Flagtail,55,110,189,548,683,1562,Y,N,389,398,403,487,447,419,475,454,391,489,0,0,0,0,0,0,1,160,173,248,192,207,155,187,435.2,0,489,-149.287423715129,248,NA,NA,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,489.137092427186,5.66578216806475,13.6264468734974,0.440595000982285
210,-119.179795111978,44.1906121732142,127.3,-31.4,1.70122479671784,1.48078134845621,0.711003223805528,19.4285714285714,1,-119.179795111978_44.1906121732142,NA,Flagtail,45,110,154,530,662,1665,Y,N,127,127,133,177,123,193,202,147,164,194,0,0,0,31,79,155,227,208,173,230,170,234,189,235,158.7,0,194,79.62151634962,235,5,5,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,516.10143238312,5.72052862068654,13.0419491330046,0.462578803300858
211,-119.180094152,44.203420158,139.2,-149.1,-0.369248820387183,1.31807145334721,0.761842442031902,32.2472527472528,1,-119.180094152_44.203420158,FL-B7-3,Flagtail,45,110,195,548,683,1562,Y,N,337,277,288,302,211,254,306,310,282,316,0,0,0,49,0,33,158,270,253,380,249,365,279,279,288.3,0,316,-28.7760467580015,380,7,7,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,489.137092427186,5.66578216806475,13.6264468734974,0.496065884828568
212,-119.182763699,44.201019306,135.6,-263.5,-0.654881215231871,0.846905537459283,0.800587720184568,30.7307692307692,1,-119.182763699_44.201019306,FL-5-1,Flagtail,55,110,201,548,683,1494,Y,N,372,314,397,452,414,420,424,408,368,422,0,0,0,0,12,56,144,243,245,318,338,278,242,278,399.1,0,422,-68.3163152781581,338,10,7,456.670672435469,-2.32379824030516,14.0383993251841,0.840435454506477,14.2527143927179,5.85730054243944,496.764833421202,5.75186967125076,13.3166345987387,0.400587141513824
213,-119.182879133824,44.197895320078,11.6,-325.6,-1.61559439168463,0.186832740213523,0.468200155677284,4.41208791208791,2,-119.182879133824_44.197895320078,NA,Flagtail,55,110,202,570,706,1576,Y,N,286,277,346,432,344,346,307,355,301,378,0,0,0,0,0,0,0,27,0,26,63,49,0,61,337.2,0,378,-133.876380761255,63,NA,NA,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,502.106386691431,5.72083414119805,13.294978873547,0.400587141513824
214,-119.182920409362,44.1743927272205,3.2,-277.2,-1.36297173449163,0.0713266761768902,4.95859572569032e-5,0.0109890109890108,2,-119.182920409362_44.1743927272205,NA,Flagtail,45,110,171,523,658,1648,Y,N,336,378,358,406,295,235,240,190,166,200,0,0,0,0,0,0,20,1,0,11,0,0,0,0,280.4,0,200,-63.9994507672901,20,NA,NA,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,529.276371757613,5.66081500012365,12.8406344279777,0.365050315856934
215,-119.183264092,44.17897627,192.5,-254.5,0.291716596196752,0.798657718120805,0.754096064088696,26.456043956044,1,-119.183264092_44.17897627,FL-7-1,Flagtail,0,100,200,523,658,1648,Y,N,434,468,442,496,415,407,499,442,427,440,0,0,0,210,146,144,248,273,294,357,253,315,316,337,447,0,440,32.5273115548541,357,NA,7,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,528.995798484338,5.79247492629955,12.3492617023986,0.365050315856934
216,-119.183317820401,44.168448353468,103.7,-317.7,-0.61660753766954,0.581395348837209,0.624727110890383,14.6868131868132,2,-119.183317820401_44.168448353468,NA,Flagtail,45,110,179,543,675,1548,Y,N,381,373,428,524,390,391,443,448,410,426,64,0,36,156,135,96,120,104,141,167,82,217,245,230,421.4,32,362,-62.2983164331613,245,NA,NA,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,527.590598101879,5.55292869171714,13.3642037175714,0.383421391248703
217,-119.184750838409,44.185161830662,134.7,-398.2,-0.728148244284595,0.574216550947645,0.79659109722802,27.6098901098901,2,-119.184750838409_44.185161830662,NA,Flagtail,45,110,167,552,686,1655,Y,N,474,526,616,617,546,425,505,527,530,563,0,0,0,48,0,94,224,273,201,285,222,279,248,306,532.9,0,563,-94.4942674571828,306,NA,NA,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,527.066329320251,5.8471974533081,12.2632654169765,0.475738197565079
218,-119.185192293994,44.1785568263549,107,-378.7,-1.25595328710392,0.7041383570105,0.907814738694252,31.5494505494506,2,-119.185192293994_44.1785568263549,NA,Flagtail,55,110,203,523,658,1648,Y,N,395,425,483,538,504,493,544,504,451,520,122,0,0,0,0,48,148,160,195,246,273,342,248,312,485.7,61,398,-156.845042168833,342,NA,11,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,528.995798484338,5.79247492629955,12.3492617023986,NA
219,-119.186676786512,44.1906929542461,105.2,-395.7,-0.719801847886239,0.379317228987822,0.682119406589729,14.1373626373626,2,-119.186676786512_44.1906929542461,NA,Flagtail,55,111,122,537,672,1655,Y,N,468,484,515,557,546,442,523,474,457,543,0,0,0,37,94,78,146,159,168,190,180,138,135,165,500.9,0,543,-88.4270695741004,190,NA,NA,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,521.315089008946,5.72502839440063,13.095626839604,0.424993485212326
220,-119.187654146895,44.1722448778812,84.3,-210.9,-0.801510043430215,0.731707317073171,0.593962970870296,17.2527472527473,2,-119.187654146895_44.1722448778812,NA,Flagtail,55,110,215,523,658,1575,Y,N,250,217,249,373,293,328,347,296,271,328,0,0,0,0,0,0,132,178,101,216,216,171,105,147,295.2,0,328,-63.68142828811,216,NA,7,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,530.097321604661,5.61079443833279,13.1314312585323,0.394460052251816
221,-119.188237860301,44.1959627694637,58.4,-201,-0.896827290509557,0.690053970701619,0.545107842207379,12.8791208791209,2,-119.188237860301_44.1959627694637,NA,Flagtail,45,110,90,537,672,1576,Y,N,182,249,258,363,261,221,286,273,223,278,0,0,0,0,0,0,66,143,144,179,52,130,130,97,259.4,0,278,-59.5413430308592,179,NA,9,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,509.334065095891,5.8264382304362,12.9652925718037,0.459609061479568
222,-119.189326922828,44.2006639912389,47.7,-374.1,-1.15533924437565,0.393551446183025,0.573894031725357,10.4285714285714,2,-119.189326922828_44.2006639912389,NA,Flagtail,55,110,180,551,685,1576,Y,N,307,409,425,521,406,418,456,446,409,421,0,0,0,0,0,0,60,92,100,166,59,83,81,102,421.8,0,421,-130.218449939301,166,NA,NA,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,504.224939169089,5.88647746614327,12.8160921597085,0.459609061479568
223,-119.189834631,44.186306696,144.1,-208.3,0.0149628439109718,0.837116912599319,0.79960699957749,26.7967032967033,1,-119.189834631_44.186306696,FL-10-1,Flagtail,45,110,88,552,686,1655,Y,N,292,285,336,336,327,371,416,376,387,398,0,0,0,0,97,124,233,260,251,275,201,295,259,295,352.4,0,398,1.58139008135961,295,11,6,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,525.065314201761,5.67911531267929,13.2931321990489,0.432793736457825
224,-119.191134563184,44.1869625501996,122.4,-422,-0.546382728001221,0.541880969875092,0.767551056643753,19.4945054945055,2,-119.191134563184_44.1869625501996,NA,Flagtail,45,111,87,552,686,1655,Y,N,441,464,554,602,531,540,595,552,561,604,0,0,0,127,157,109,160,171,154,219,127,223,254,295,544.4,0,604,-78.9754739590031,295,NA,NA,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,525.065314201761,5.67911531267929,13.2931321990489,0.432793736457825
225,-119.191884175489,44.1623548838216,4.1,-406.4,-1.36370751989363,0.136419001218027,0.180195595750943,2.01648351648352,2,-119.191884175489_44.1623548838216,NA,Flagtail,55,111,171,540,676,1550,Y,N,374,365,434,421,409,364,470,426,407,435,0,0,0,0,0,0,40,0,1,0,0,0,56,21,410.5,0,435,-153.057129620225,56,NA,NA,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,532.700308590267,5.55545481794069,13.4294342513451,0.452516674995422
226,-119.192337185195,44.1746743505073,0,-327,-1.36521120235458,0,0,0,2,-119.192337185195_44.1746743505073,NA,Flagtail,55,110,175,551,685,1549,Y,N,299,295,280,380,309,387,355,335,304,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,326,-119.010998246546,0,NA,NA,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,530.722188499439,5.60930868219614,13.325543743898,0.431352466344833
227,-119.193980014747,44.1691606686596,0,-245,-1.41264366512088,0,0,0,2,-119.193980014747_44.1691606686596,NA,Flagtail,45,110,195,540,676,1575,Y,N,195,269,223,303,264,261,261,218,233,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,223,-84.2456077127473,0,NA,NA,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,530.489688281169,5.58796022340985,13.3485628168776,0.413238137960434
228,-119.194125272971,44.1994836111659,75.5,-215,-1.16183907638024,0.860585197934596,0.899468564737399,26.5549450549451,1,-119.194125272971_44.1994836111659,NA,Flagtail,55,110,164,551,685,1576,Y,N,264,269,309,299,242,255,337,302,282,346,0,0,0,0,0,0,67,133,111,194,250,240,249,241,290.5,0,346,-94.4337616757165,250,10,9,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,511.214358190903,5.98336988823591,12.3944324579146,0.491069883108139
229,-119.194212703147,44.158024428293,12.7,-257.3,-1.42526866032534,0.259259259259259,0.507961628635185,5.20879120879121,2,-119.194212703147_44.158024428293,NA,Flagtail,55,110,159,530,662,1550,Y,N,226,338,337,328,219,249,310,206,233,254,0,0,0,0,0,0,6,0,0,70,51,48,11,69,270,0,254,-91.2040770174046,70,NA,NA,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,547.69464406384,5.59657062296212,13.129099420253,0.452516674995422
230,-119.194363466859,44.144292565635,263.8,-269.7,-0.0574983503838037,1.17713214620431,0.906593552532273,63.8956043956044,1,-119.194363466859_44.144292565635,NA,Flagtail,55,111,158,481,610,1671,N,N,473,543,525,625,494,514,505,607,553,496,0,0,0,0,67,137,337,427,525,581,564,596,582,628,533.5,0,496,-8.34171659420758,628,7,6,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,595.556493308819,5.73056160015026,11.6712294631752,0.501432538032532
231,-119.195086347,44.179283706,22.9,-263.1,-1.59034799363717,0.370629370629371,0.627304790499836,7.42307692307693,2,-119.195086347_44.179283706,FL-6-2,Flagtail,45,110,202,551,685,1549,Y,N,229,243,266,326,271,361,346,201,271,346,16,0,0,38,0,0,31,0,24,80,56,34,82,106,286,8,330,-109.80581088376,106,NA,NA,522.293330147289,-1.46649289485508,13.5245205397356,1.11040995943025,13.4709179026694,6.02901382244027,530.965824341077,5.64057645081299,13.318213069321,0.437550663948059
232,-119.195554455057,44.1933550717786,105.7,-365.7,-0.793891651977142,0.511243105642766,0.674966154100991,20.7142857142857,2,-119.195554455057_44.1933550717786,NA,Flagtail,55,110,229,537,672,1570,Y,N,399,440,445,516,436,490,508,508,478,494,0,0,0,0,28,46,143,241,120,240,239,204,144,206,471.4,0,494,-104.119789483197,241,NA,NA,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,520.268497549331,5.74345391284253,13.2736507158523,0.396804958581924
233,-119.19766970542901,44.1884097316058,2.4,-325,-1.49949057801358,0.0824679291386683,0.23063605157067,1.18131868131868,2,-119.197669705429_44.1884097316058,NA,Flagtail,55,110,123,524,654,1525,Y,N,265,292,319,413,345,329,347,331,284,349,0,0,0,0,0,0,0,0,0,24,0,8,27,0,327.4,0,349,-123.492924444296,27,NA,NA,494.501076470563,-1.05351021131872,13.6623360528164,1.18704339878075,13.569474591416,6.30441292074885,528.614592754359,5.73840350996173,13.1644983007385,0.508850336074829
