"","x_y","Long","Lat","Plot","fire","canopy_cover","veg_height","hli","cwd_present","cwd_future","elevation","TE_future","TE_present","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_nbr","postdisturbance_nbr","disturbance_nbr","delta_nbr","dnbr","absolute_regrowth","relative_regrowth","max.postfire.nbr","pct_recovery","time_to_0.8recovery","time_to_0.6recovery","postfire_ppt","postfire_tmin","postfire_tmax","postfire_vpdmin","postfire_vpdmax","postfire_tmean"
"317","-119.316389655344_43.8235075723063",-119.316389655344,43.8235075723063,NA,"Egley",45,110,121,644,779,1435,"Y","Y",268.781311035156,211.683853149414,230.668411254883,192.857147216797,242.318664550781,238.991592407227,255.420059204102,230.230926513672,253.088592529297,264.263214111328,-365.874725341797,-319.637878417969,-86.0289077758789,-101.565101623535,-92.6438903808594,-55.5234222412109,-50.722583770752,-52.1739120483398,-42.069507598877,45.1793212890625,148.875732421875,148.203598022461,162.79069519043,148.046783447266,238.830377197266,-60.6310150146484,-342.756301879883,-299.461392211914,630.137939453125,16.368878155531,0.13515021208286,162.79069519043,0.681616371840213,NA,10,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082
"318","-119.318935081575_43.6159459497871",-119.318935081575,43.6159459497871,NA,"Egley",25,110,168,633,765,1552,"Y","N",250.29035949707,367.328247070312,362.252227783203,287.257019042969,161.394454956055,186.700759887695,186.784423828125,274.887603759766,308.411224365234,307.433471679688,-383.156066894531,-121.991249084473,103.317016601562,148.460906982422,292.901062011719,197.18310546875,192.771087646484,86.2767791748047,53.7190093994141,156.318084716797,161.588684082031,158.188934326172,142.771987915039,133.772552490234,269.273979187012,127.054448699951,-252.573657989502,-142.219530487061,690.589538574219,204.461558469504,2.46519014320444,292.901062011719,1.08774365386526,4,4,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"319","-119.320043892677_43.8659118694785",-119.320043892677,43.8659118694785,NA,"Egley",45,110,112,604,739,1499,"Y","N",363.573883056641,424.868377685547,396.558044433594,388.435882568359,378.02197265625,381.696441650391,393.191162109375,409.588531494141,472.832366943359,454.197021484375,-63.5838165283203,-138.560684204102,15.4753131866455,-42.5025520324707,111.905616760254,109.431480407715,163.470916748047,161.502960205078,176.694107055664,235.688186645508,281.559417724609,222.365036010742,243.346008300781,267.762603759766,406.296368408203,107.466476249695,-101.072250366211,-298.829892158508,517.780838012695,-16.4352126268072,-0.128670456537058,281.559417724609,0.692990239680726,NA,10,447.828394430221,-2.19498360739594,13.401109387409,0.93279797544495,13.5316721275073,5.60306289000655
"320","-119.32086794924_43.8386866878338",-119.32086794924,43.8386866878338,NA,"Egley",25,110,192,577,709,1572,"Y","N",324.314453125,238.690689086914,306.079650878906,232.913970947266,285.554321289062,243.866165161133,226.194961547852,216.138320922852,271.38330078125,303.052337646484,-367.868408203125,-387.203155517578,-272.320007324219,-20.3685741424561,-62.5,-4.23216438293457,40.3952331542969,-49.3827171325684,-75.6302490234375,27.8199291229248,80.5759048461914,34.5368919372559,55.2211456298828,72.0971450805664,264.818817138672,-72.284580039978,-377.535781860352,-337.10339717865,670.920745849609,91.5569486214977,0.658867175788487,80.5759048461914,0.304268049063893,NA,NA,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082
"321","-119.324936337638_43.8160983730885",-119.324936337638,43.8160983730885,NA,"Egley",35,110,215,641,773,1493,"Y","Y",232.253616333008,212.032287597656,277.039154052734,261.538452148438,191.623031616211,206.315795898438,262.848754882812,269.110778808594,242.057495117188,270.10888671875,-350.649353027344,-351.997283935547,-118.504432678223,-92.0966720581055,-102.587516784668,-67.3372421264648,-136.591812133789,-70.5583724975586,-116.171951293945,12.6407718658447,78.862907409668,54.998779296875,78.260871887207,73.0127105712891,242.492825317383,-96.4341604232788,-351.323318481445,-338.926985740662,620.758239746094,-5.88725558941269,-0.045257788059058,78.862907409668,0.325217487595559,NA,NA,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082
"322","-119.331894060358_43.6524149957775",-119.331894060358,43.6524149957775,NA,"Egley",25,110,219,578,709,1569,"Y","N",178.571426391602,323.860595703125,262.977478027344,107.559616088867,162.688613891602,92.9741134643555,96.7217559814453,166.620910644531,170.579025268555,176.102264404297,-448.768859863281,-249.761672973633,70.7476196289062,223.125152587891,265.526123046875,151.363632202148,79.1746673583984,70.3541946411133,-5.92020606994629,35.2128868103027,124.521072387695,162.447769165039,108.155586242676,131.618011474609,173.865579986572,76.4343469619751,-349.265266418457,-97.4312330245972,624.871124267578,269.726544993227,4.04265748788494,265.526123046875,1.52719200124246,3,3,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"323","-119.333093578974_43.6574165847001",-119.333093578974,43.6574165847001,NA,"Egley",25,110,202,578,709,1640,"Y","N",60.8141250610352,207.828994750977,185.454544067383,143.073806762695,34.7980690002441,80.2005004882812,62.2529640197754,168.693008422852,252.703048706055,245.69401550293,-395.558410644531,-68.4361190795898,211.210189819336,228.541885375977,259.277221679688,204.631378173828,164.156234741211,160.06884765625,124.705879211426,183.793014526367,227.722778320312,217.434875488281,127.33171081543,192.716232299805,144.151307678223,169.56713104248,-231.997264862061,25.4158233642578,641.252426147461,212.844764601762,5.27135189615923,259.277221679688,1.79864633804399,2,2,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"324","-119.337246619881_43.796919581523",-119.337246619881,43.796919581523,NA,"Egley",45,111,125,656,791,1371,"Y","Y",398.112152099609,576.822937011719,505.364196777344,477.079803466797,478.49755859375,453.551910400391,423.306243896484,436.525604248047,492.552642822266,491.181182861328,-142.138366699219,-141.361251831055,64.8004150390625,172.413787841797,-26.3157901763916,13.9534883499146,17.1513786315918,-33.551872253418,-67.8765869140625,-22.9574604034424,32.1706733703613,29.5126972198486,10.3703699111938,0.675675690174103,473.299423217773,0.842678165435791,-141.749809265137,-472.456745052338,633.319549560547,-110.197333356771,-0.916478021283344,172.413787841797,0.364280578813354,NA,NA,340.045136256689,-1.83924687218438,14.1381326078506,1.09266676286906,14.5676247875522,6.1494428678331
"325","-119.337615525869_43.6354031045868",-119.337615525869,43.6354031045868,NA,"Egley",25,110,166,596,727,1594,"Y","N",139.534881591797,274.229064941406,222.649810791016,224.814712524414,101.776145935059,149.81591796875,156.750564575195,249.240966796875,265.236053466797,232.72932434082,-376.847991943359,-122.735389709473,217.786758422852,223.428421020508,336.973480224609,257.29443359375,192.434204101562,129.153427124023,117.490379333496,175.297698974609,221.164611816406,176.046569824219,144.267059326172,182.519287109375,201.677744293213,174.828802490234,-249.791690826416,-26.8489418029785,609.57731628418,259.650227793088,4.20676442414074,336.973480224609,1.67085109666188,2,2,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"326","-119.339234495861_43.6276103542111",-119.339234495861,43.6276103542111,NA,"Egley",25,110,162,594,723,1591,"Y","N",472.094909667969,318.603393554688,275.035247802734,250.551879882812,168.726638793945,238.999130249023,239.508987426758,356.371490478516,325.529541015625,401.858306884766,-449.716491699219,-28.0665283203125,372.018676757812,409.227691650391,434.166442871094,313.959533691406,202.250350952148,141.520462036133,30.4896831512451,153.163146972656,233.188720703125,176.150283813477,153.591156005859,197.991012573242,304.727952575684,226.19181804657,-238.891510009766,-78.5361345291138,851.574798583984,251.787547637106,4.22574680620521,434.166442871094,1.42476736774997,2,2,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"327","-119.339347977213_43.7329336981104",-119.339347977213,43.7329336981104,NA,"Egley",35,110,184,626,759,1515,"Y","N",355.221801757812,390.915863037109,366.995971679688,338.246124267578,359.728515625,309.613922119141,319.984893798828,296.114685058594,328.358215332031,388.847015380859,-349.514556884766,-346.549194335938,-208.944793701172,-8.37628841400146,-128.3564453125,-92.0344467163086,-129.86686706543,-95.1918411254883,-138.161026000977,-88.4041366577148,-72.2891540527344,-56.2906494140625,-57.8935127258301,-47.3837852478027,345.402700805664,-130.817419338226,-348.031875610352,-476.22012014389,738.361572265625,-39.7400263009618,-0.271766310060679,-8.37628841400146,-0.0242507901486105,NA,NA,354.539103474952,-1.95014688102639,13.9693152669341,1.05739912001586,14.3502743592232,6.00958419295387
"328","-119.342560927285_43.8432655755582",-119.342560927285,43.8432655755582,NA,"Egley",55,111,141,529,658,1501,"Y","N",573.783386230469,625.800964355469,612.352722167969,577.685974121094,591.258605957031,534.902282714844,540.562927246094,601.463989257812,576.586853027344,589.848571777344,-266.840728759766,-347.238311767578,-207.561157226562,132.239700317383,213.651870727539,214.31005859375,231.592193603516,120.232711791992,175.072280883789,283.042022705078,331.139709472656,251.117065429688,294.710327148438,332.731109619141,582.424627685547,114.648107910156,-307.039520263672,-467.776519775391,856.689300537109,148.321675525653,0.707076619634866,332.731109619141,0.571286126655316,NA,NA,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082
"329","-119.342785175598_43.6595817813691",-119.342785175598,43.6595817813691,NA,"Egley",45,111,182,606,738,1640,"Y","N",419.758239746094,497.773834228516,501.915710449219,418.604644775391,428.062347412109,410.221618652344,410.31103515625,432.642486572266,448.844879150391,476.230895996094,-468.977081298828,-390.008758544922,-101.992034912109,73.7310104370117,-73.7442092895508,-51.8150787353516,-130.408096313477,-71.9861221313477,-69.9241790771484,-86.5766448974609,-20.3665981292725,-61.0865592956543,-12.5,47.2727279663086,444.436569213867,-92.3090711593628,-429.492919921875,-536.74564037323,945.207977294922,-4.94637574626829,-0.0284844967645777,73.7310104370117,0.165897713069447,NA,NA,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"330","-119.344275070473_43.838063369061",-119.344275070473,43.838063369061,NA,"Egley",55,110,192,559,689,1568,"Y","N",402.281921386719,394.716400146484,433.499420166016,437.452606201172,377.586883544922,366.990295410156,389.934692382812,349.555816650391,429.77099609375,458.805755615234,-394.324432373047,-417.495697021484,-190.536270141602,-2.25442838668823,128.380477905273,77.5582427978516,-13.2939434051514,-55.0510787963867,-39.496280670166,26.7549667358398,33.3420829772949,39.7863807678223,-47.7690277099609,24.6727085113525,404.059478759766,-45.2091928005218,-405.910064697266,-449.268671560287,853.130187988281,103.459422274421,0.588426831757491,128.380477905273,0.317726682960957,NA,NA,402.94639150714,-2.09487962731635,13.7008245141327,0.96946287681473,13.9214037984084,5.8029724434082
"331","-119.345498427787_43.6665933355484",-119.345498427787,43.6665933355484,NA,"Egley",45,110,190,606,738,1572,"Y","N",484.148742675781,541.701782226562,498.598327636719,470.935119628906,410.560791015625,437.768249511719,450.220275878906,424.479156494141,484.152130126953,519.526611328125,-410.668060302734,-421.378448486328,-142.014022827148,-2.6385223865509,-149.606292724609,-72.1407623291016,-94.695915222168,-120.739761352539,-138.305938720703,-96.1222076416016,-34.1746711730957,-46.5652389526367,22.253454208374,36.1278381347656,472.209118652344,-127.181654286385,-416.023254394531,-599.390772938728,930.194671630859,-60.5225425634908,-0.324727899631122,36.1278381347656,0.0765081331717445,NA,NA,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"332","-119.34592109461_43.6071628674951",-119.34592109461,43.6071628674951,NA,"Egley",25,110,169,600,733,1603,"Y","N",189.964157104492,211.504943847656,195.713485717773,243.273864746094,154.960983276367,200,179.632247924805,306.651947021484,293.351409912109,265.801818847656,-413.382232666016,-131.877243041992,63.5256767272949,158.833068847656,211.492416381836,163.195358276367,121.574890136719,120.150863647461,20.4197387695312,113.739303588867,180.609848022461,140.539123535156,147.705139160156,136.690643310547,224.085485839844,102.16639213562,-272.629737854004,-121.919093704224,679.184051513672,189.211673177041,2.10656565128828,211.492416381836,0.943802386795331,4,3,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"333","-119.346438921382_43.6109826315368",-119.346438921382,43.6109826315368,NA,"Egley",25,110,189,600,733,1570,"Y","N",178.592544555664,153.869506835938,257.865173339844,318.693389892578,255.725189208984,216.077697753906,141.826263427734,261.390899658203,302.527862548828,285.950408935547,-397.362396240234,-41.2831993103027,361.581909179688,298.537567138672,332.997985839844,247.771835327148,135.211273193359,111.70783996582,52.1861763000488,123.109024047852,180.544540405273,155.495254516602,128.809661865234,170.997924804688,237.251893615723,180.23649520874,-219.322797775269,-57.0153984069824,683.312805175781,200.516943436004,5.5082416807796,361.581909179688,1.52404224754194,2,2,346.305071837517,-1.93173528485119,13.6899623233357,1.12225370948271,14.0922697409313,5.87911351924227
"334","-119.347971645221_43.7281172972567",-119.347971645221,43.7281172972567,NA,"Egley",35,110,174,589,722,1553,"Y","N",364.794006347656,335.874633789062,366.336639404297,325.08251953125,348.742889404297,339.024383544922,374.438537597656,376.763488769531,421.096343994141,429.299377441406,-139.059310913086,-180.196258544922,-23.8267154693604,-13.9030179977417,-92.0594711303711,-80.2696075439453,-58.207218170166,-75.379768371582,-80.9761505126953,-34.8207359313965,12.3068866729736,68.9479064941406,92.1228332519531,128.982528686523,368.145281982422,-62.7332056999207,-159.627784729004,-430.878487682342,568.358688354492,-155.092201242713,-1.2332214369299,128.982528686523,0.350357684857366,NA,NA,354.539103474952,-1.95014688102639,13.9693152669341,1.05739912001586,14.3502743592232,6.00958419295387
"335","-119.348990473158_43.6509608668398",-119.348990473158,43.6509608668398,NA,"Egley",25,110,175,610,741,1561,"Y","N",98.0595092773438,284.933654785156,235.030334472656,231.268600463867,144.170944213867,129.795913696289,119.325904846191,312.380432128906,311.594207763672,308.287292480469,-382.000549316406,-183.704849243164,150.216781616211,270.410827636719,300.401214599609,305.924407958984,226.285110473633,149.08317565918,116.119827270508,183.569976806641,202.119201660156,224.261764526367,215.642456054688,247.371337890625,217.484679412842,172.042567443848,-282.852699279785,-45.4421119689941,690.287841796875,271.258164299035,3.46678890400397,305.924407958984,1.40664808567164,3,2,374.080290355427,-2.07927377368822,13.4070585752013,1.03632733086631,13.6505339097512,5.66389240075654
"336","-119.350151380026_43.8370052882252",-119.350151380026,43.8370052882252,NA,"Egley",45,110,200,576,706,1568,"Y","N",246.319915771484,180.421585083008,211.107391357422,168.523681640625,175.243392944336,160.814605712891,234.027526855469,200.435729980469,190.90283203125,191.429580688477,-427.708557128906,-373.597351074219,-211.250381469727,-144.530044555664,-155.434127807617,-123.920913696289,-114.861183166504,-84.9601287841797,-68.5082855224609,-22.5338001251221,-1.24843943119049,2.53678345680237,27.720739364624,67.4846649169922,195.922624206543,-130.084465563297,-400.652954101562,-326.00708976984,619.138137817383,32.7861004799222,0.24829411439857,67.4846649169922,0.344445493164941,NA,NA,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"337","-119.350751462552_43.7726306749135",-119.350751462552,43.7726306749135,NA,"Egley",45,111,182,633,767,1459,"Y","N",345.560638427734,358.139526367188,372.316802978516,299.373046875,301.624114990234,325.439270019531,297.384307861328,267.785766601562,307.308959960938,428.903533935547,-342.524780273438,-427.800262451172,-185.992736816406,-16.2631015777588,-186.085784912109,-112.727272033691,-196.805480957031,-155.742294311523,-166.891342163086,-153.295486450195,-113.917778015137,-113.470161437988,-113.4169921875,-132.120635986328,330.383596801758,-171.552153968811,-385.162521362305,-501.935750770569,771.428314208984,-74.9720633070887,-0.508758139249046,-16.2631015777588,-0.0492249062459273,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"338","-119.350777955829_43.784369468727",-119.350777955829,43.784369468727,NA,"Egley",45,110,190,633,767,1457,"Y","N",355.6337890625,400.809722900391,429.913299560547,406.461303710938,421.985809326172,390.719085693359,383.91845703125,430.408477783203,393.310272216797,480.332000732422,-393.767700195312,-347.058837890625,-12.1405754089355,-62.861026763916,-75.3341445922852,-83.5486679077148,-155.419219970703,-110.407020568848,-150.409362792969,-77.0255279541016,-48.8811645507812,-50.6891937255859,-51.7857131958008,-90.4301986694336,409.349221801758,-112.308554840088,-370.413269042969,-521.657776641846,874.099700927734,-78.8390259019778,-0.503581226348539,-12.1405754089355,-0.0296582349796552,NA,NA,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"339","-119.351702342298_43.6478622603107",-119.351702342298,43.6478622603107,NA,"Egley",25,110,178,598,730,1561,"Y","N",104.126678466797,291.145690917969,178.370071411133,158.730163574219,50.7478637695312,63.7163429260254,82.6153030395508,161.372955322266,231.142242431641,197.671340942383,-334.100708007812,-179.892822265625,93.8416442871094,119.047622680664,135.772750854492,135.247802734375,79.5144882202148,95.4556350708008,102.358375549316,141.775146484375,170.672500610352,131.790496826172,152.965667724609,154.85026550293,151.963865280151,89.3793144226074,-256.996765136719,-62.5845508575439,531.772048950195,160.361549108789,2.65361990158519,170.672500610352,1.1231123944874,4,2,376.465066406182,-2.01579978324963,13.4305574998614,1.04639405076396,13.6575825069043,5.70737885830586
