"","x_y","Long","Lat","Plot","fire","canopy_cover","veg_height","hli","cwd_present","cwd_future","elevation","TE_future","TE_present","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","predisturbance_ndvi","postdisturbance_ndvi","disturbance_ndvi","delta_ndvi","dndvi","absolute_regrowth","relative_regrowth","max.postfire.ndvi","pct_recovery","time_to_0.8recovery","time_to_0.6recovery","postfire_ppt","postfire_tmin","postfire_tmax","postfire_vpdmin","postfire_vpdmax","postfire_tmean"
"192","-119.377865787322_43.7422954529703",-119.377865787322,43.7422954529703,NA,"Egley",45,110,174,547,676,1604,"Y","N",540,534,511,508,524,556,522,554,581,571,160,184,340,396,436,426,512,529,597,645,635,649,703,596,540.1,470,172,-70.1,411,119.183956638435,1.5369474170144,703,1.30161081281244,4,2,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"193","-119.378723012947_43.8325090931421",-119.378723012947,43.8325090931421,NA,"Egley",45,110,197,561,689,1574,"Y","N",447,485,523,499,536,493,514,498,537,560,146,197,432,477,602,534,582,498,501,503,565,536,537,579,509.2,489.1,171.5,-20.1,414,212.246439027296,3.81003946740596,602,1.18224666142969,2,2,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"194","-119.379425681505_43.7211366094336",-119.379425681505,43.7211366094336,NA,"Egley",45,110,177,484,609,1761,"N","N",560,633,637,603,579,584,579,643,665,660,91,188,367,462,528,463,609,613,662,625,708,629,731,545,614.3,522.5,139.5,-91.8,569,176.504181434665,1.85207280959068,731,1.18997232622497,4,3,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"195","-119.379442746261_43.8229176289942",-119.379442746261,43.8229176289942,NA,"Egley",45,110,186,576,707,1574,"Y","N",504,534,524,510,469,511,510,505,560,553,126,182,341,386,367,362,386,352,341,380,397,360,412,385,518,349.4,154,-168.6,427,45.4993196807696,0.641464278847076,412,0.795366795366795,NA,2,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"196","-119.380435296415_43.7170398808227",-119.380435296415,43.7170398808227,NA,"Egley",55,110,174,484,609,1761,"N","N",562,549,603,582,570,586,556,576,616,620,141,197,453,530,536,483,554,542,624,670,692,691,726,548,582,528.1,169,-53.9,479,160.234342068996,2.33333202994057,726,1.24742268041237,3,2,427.054120332081,-1.32971308869909,12.6353075301156,1.36876694048808,12.8513902789063,5.65279722070825
"197","-119.381466199227_43.7758990409109",-119.381466199227,43.7758990409109,NA,"Egley",55,111,180,576,705,1542,"Y","N",594,657,666,632,609,625,633,638,662,681,41,108,391,412,400,393,508,455,536,573,641,556,643,504,639.7,441.7,74.5,-198,640,99.7711375872402,0.933042381879712,643,1.00515866812568,8,2,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"198","-119.381892949224_43.8547767873773",-119.381892949224,43.8547767873773,NA,"Egley",45,110,201,537,665,1645,"Y","N",542,582,568,578,568,562,545,552,611,598,128,177,345,463,565,553,554,588,564,577,619,578,578,610,570.6,500.5,152.5,-70.1,470,212.735549655696,2.63266851734134,619,1.08482299334034,3,2,490.464777519038,-1.59352335928085,12.6228354200602,1.15420484885259,12.6412820668608,5.51465603038965
"199","-119.381893447531_43.7608153096847",-119.381893447531,43.7608153096847,NA,"Egley",35,110,180,582,713,1535,"Y","N",518,486,475,452,507,479,477,488,530,511,112,151,288,239,206,226,262,293,292,306,344,355,390,397,492.3,260.7,131.5,-231.6,399,-55.4986533039867,-0.742765682297933,397,0.806418850294536,13,9,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"200","-119.382285963882_43.7565035235928",-119.382285963882,43.7565035235928,NA,"Egley",45,111,182,582,713,1557,"Y","N",430,445,445,485,475,468,501,493,510,514,109,158,362,364,309,329,291,269,306,308,368,357,392,379,476.6,306.4,133.5,-170.2,405,10.6144864284136,0.162664209910503,392,0.822492656315569,12,2,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"201","-119.382547373937_43.7665693807881",-119.382547373937,43.7665693807881,NA,"Egley",35,110,206,581,712,1535,"Y","N",469,463,445,475,479,443,472,446,531,496,71,175,384,320,303,219,282,243,270,256,300,297,310,322,471.9,275.2,123,-196.7,425,-24.4197388844769,-0.428978876355326,384,0.813731722822632,2,2,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"202","-119.384370285218_43.7717862888278",-119.384370285218,43.7717862888278,NA,"Egley",45,110,172,576,705,1561,"Y","N",485,459,534,478,472,483,478,478,504,530,135,159,299,340,258,289,267,265,268,330,326,348,356,341,490.1,280.1,147,-210,395,-27.6843422029982,-0.413637788508093,356,0.726382370944705,NA,2,373.216426629847,-1.98141212372787,13.9905498706827,1.01814493795904,14.3408316384709,6.00456887347739
"203","-119.386421431288_43.7365098167792",-119.386421431288,43.7365098167792,NA,"Egley",45,111,175,544,672,1678,"Y","N",513,581,544,517,501,559,540,564,591,567,152,181,204,344,284,302,324,359,408,434,392,435,507,494,547.7,323.2,166.5,-224.5,415,-9.35970154589279,-0.0984073621100592,507,0.925689245937557,12,3,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"204","-119.386776843188_43.726659233415",-119.386776843188,43.726659233415,NA,"Egley",45,111,171,501,628,1761,"N","N",518,573,552,519,550,529,557,581,586,603,133,174,273,385,429,414,504,484,537,546,591,614,599,553,556.8,433.7,153.5,-123.1,470,111.197520985063,1.20855498895215,614,1.10272988505747,6,3,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"205","-119.387319708685_43.8221492823804",-119.387319708685,43.8221492823804,NA,"Egley",45,110,194,573,703,1524,"Y","N",576,595,597,581,564,557,577,591,593,615,116,165,349,342,478,381,496,489,471,537,580,521,538,547,584.6,428.8,140.5,-155.8,499,103.799666289409,1.14217987701842,580,0.992131371878207,4,4,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"206","-119.387465900433_43.8668235313317",-119.387465900433,43.8668235313317,NA,"Egley",45,110,195,520,648,1658,"Y","N",565,625,589,596,573,612,574,579,611,627,196,190,361,281,436,433,526,456,507,545,567,490,563,579,595.1,430.2,193,-164.9,431,70.5094488587415,0.810803740481686,579,0.972945723407831,6,2,490.464777519038,-1.59352335928085,12.6228354200602,1.15420484885259,12.6412820668608,5.51465603038965
"207","-119.389499690104_43.8400273793327",-119.389499690104,43.8400273793327,NA,"Egley",55,110,196,551,681,1612,"Y","N",562,549,572,566,584,533,581,589,619,651,249,194,376,415,440,424,536,422,531,562,523,498,526,582,580.6,442.3,221.5,-138.3,402,55.9162635302995,0.713317663784178,582,1.00241129865656,6,2,427.909050115228,-2.27692636142479,13.4489841130982,0.899681859067756,13.6034158747822,5.58602887583671
"208","-119.390325340875_43.7406979816322",-119.390325340875,43.7406979816322,NA,"Egley",35,110,169,544,672,1620,"Y","N",432,436,459,430,404,427,410,469,467,522,115,190,360,384,419,416,427,444,534,482,516,542,546,524,445.6,417.2,152.5,-28.4,407,117.347762761288,2.28491600476376,546,1.22531418312388,2,2,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"209","-119.390990915406_43.7503645095323",-119.390990915406,43.7503645095323,NA,"Egley",35,110,177,560,689,1591,"Y","N",451,490,481,428,492,465,447,519,551,522,131,216,339,386,312,335,352,368,398,384,414,456,452,431,484.6,350.4,173.5,-134.2,391,15.6410400200338,0.255217652352559,456,0.94098225340487,8,2,398.303433222944,-1.97581276749976,13.4399924728451,1.04532065230409,13.6750116712793,5.7320898526727
"210","-119.393511587068_43.8056974000884",-119.393511587068,43.8056974000884,NA,"Egley",45,110,169,622,757,1416,"Y","N",579,639,643,606,607,616,651,625,654,648,106,180,440,497,475,420,595,532,559,625,715,523,571,631,626.8,503.8,143,-123,542,134.749588505341,1.50550650711094,715,1.14071474154435,6,2,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"211","-119.393969083925_43.7798405903696",-119.393969083925,43.7798405903696,NA,"Egley",35,110,181,585,717,1551,"Y","N",464,509,501,452,482,452,486,482,480,520,141,157,338,276,248,188,229,274,250,211,243,243,253,261,482.8,241.4,149,-241.4,379,-68.1333423832047,-1.07148045675323,338,0.700082850041425,NA,2,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"212","-119.395298934553_43.7541536090689",-119.395298934553,43.7541536090689,NA,"Egley",25,110,175,571,701,1591,"Y","N",456,505,487,461,471,471,434,477,490,493,90,154,362,341,227,185,255,273,272,291,291,321,301,333,474.5,265.1,122,-209.4,403,-46.1287610955449,-0.819424385264536,362,0.76290832455216,NA,2,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"213","-119.396237809505_43.8352225461292",-119.396237809505,43.8352225461292,NA,"Egley",35,110,186,551,681,1576,"Y","N",442,440,443,413,434,453,410,449,455,461,104,172,308,237,285,246,265,292,249,269,292,267,337,318,440,261.5,138,-178.5,357,-10.9810350972338,-0.189085174172054,337,0.765909090909091,NA,2,411.04813803178,-2.1427345917783,13.8720734357052,0.917131432761655,14.134119525128,5.86466942196344
"214","-119.398330636443_43.844307221228",-119.398330636443,43.844307221228,NA,"Egley",55,111,186,561,691,1526,"Y","N",617,667,663,645,614,609,623,629,651,655,134,212,312,383,387,364,444,424,449,547,557,571,605,638,637.3,407.9,173,-229.4,521,27.2395972910993,0.277539136158621,638,1.00109838380668,9,3,411.04813803178,-2.1427345917783,13.8720734357052,0.917131432761655,14.134119525128,5.86466942196344
"215","-119.398763390772_43.8106221581151",-119.398763390772,43.8106221581151,NA,"Egley",45,111,62,622,757,1521,"Y","N",668,662,681,649,677,657,709,690,673,721,179,170,345,422,367,393,417,406,422,416,501,502,515,507,678.7,385.9,174.5,-292.8,542,3.14576467594333,0.0282547811017084,515,0.758803595108295,NA,3,411.04813803178,-2.1427345917783,13.8720734357052,0.917131432761655,14.134119525128,5.86466942196344
"216","-119.39914060456_43.7511759436063",-119.39914060456,43.7511759436063,NA,"Egley",45,110,183,565,693,1591,"Y","N",480,468,484,496,486,495,491,504,504,519,113,146,334,297,247,174,259,242,268,236,303,290,358,326,492.7,250.6,129.5,-242.1,406,-61.2574918326517,-0.878598140108631,358,0.726608483864421,NA,2,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"217","-119.403570146874_43.7878943149272",-119.403570146874,43.7878943149272,NA,"Egley",45,110,184,593,726,1526,"Y","N",501,527,557,555,525,495,506,536,549,589,44,167,374,366,280,256,255,298,254,276,273,282,307,287,534,279.9,105.5,-254.1,545,-29.5129905168917,-0.41054264292258,374,0.700374531835206,NA,2,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"218","-119.404167014089_43.7391756656471",-119.404167014089,43.7391756656471,NA,"Egley",35,110,171,559,688,1614,"Y","N",569,574,590,570,542,550,560,571,592,577,111,176,266,413,375,345,428,433,495,466,525,549,575,555,569.5,392.2,143.5,-177.3,466,71.1542730540671,0.78781978417601,575,1.00965759438104,8,3,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"219","-119.406178326896_43.8193979414093",-119.406178326896,43.8193979414093,NA,"Egley",35,110,146,610,742,1400,"Y","N",491,579,529,540,500,494,491,531,563,544,179,214,275,317,332,375,368,360,446,440,474,451,476,484,526.2,360.1,196.5,-166.1,365,14.7531608502122,0.198580485594326,484,0.919802356518434,8,3,411.04813803178,-2.1427345917783,13.8720734357052,0.917131432761655,14.134119525128,5.86466942196344
"220","-119.406779032787_43.7931874440599",-119.406779032787,43.7931874440599,NA,"Egley",35,110,188,593,726,1528,"Y","N",430,491,410,394,394,417,404,398,424,481,142,187,216,255,215,182,223,240,183,236,244,236,256,248,424.3,218.1,164.5,-206.2,339,-68.5051941274515,-1.24724445456201,256,0.603346688663681,NA,3,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"221","-119.408341197013_43.7821384897029",-119.408341197013,43.7821384897029,NA,"Egley",35,110,181,591,724,1553,"Y","N",407,412,455,430,448,447,464,443,480,522,147,181,325,247,233,223,243,255,248,226,270,281,308,302,450.8,245.1,164,-205.7,375,-72.9276250164569,-1.24140678278252,325,0.720940550133097,NA,2,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"222","-119.409432955064_43.7705221478583",-119.409432955064,43.7705221478583,NA,"Egley",45,111,179,572,700,1589,"Y","N",527,568,568,549,504,547,507,520,583,563,114,158,273,343,219,240,241,289,239,257,297,282,331,303,543.6,255.6,136,-288,449,-63.1945308605652,-0.77190374954864,343,0.630978660779985,NA,3,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"223","-119.409792950424_43.7358750268257",-119.409792950424,43.7358750268257,NA,"Egley",45,110,175,550,679,1609,"Y","N",498,524,522,489,481,520,492,508,546,541,138,197,290,387,350,404,451,444,473,482,546,497,548,347,512.1,402.4,167.5,-109.7,403,83.5786881599816,1.16278107438402,548,1.07010349541105,6,3,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"224","-119.415625970767_43.7641826794447",-119.415625970767,43.7641826794447,NA,"Egley",45,110,181,566,694,1589,"Y","N",602,568,608,573,548,599,583,567,612,619,114,146,241,394,253,232,267,228,268,282,285,300,318,343,587.9,259.6,130,-328.3,505,-62.853113946881,-0.638416311208256,394,0.670182003742133,NA,3,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"225","-119.415743106643_43.7808008980053",-119.415743106643,43.7808008980053,NA,"Egley",45,111,163,585,715,1577,"Y","N",538,555,599,552,548,562,554,595,571,594,141,155,322,378,347,361,429,405,481,542,563,531,598,604,566.8,398.3,148,-168.5,453,47.7057871579694,0.542130239390063,604,1.06563161609033,8,3,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"226","-119.424049621863_43.7316653829306",-119.424049621863,43.7316653829306,NA,"Egley",35,110,178,547,676,1645,"Y","N",492,520,534,494,489,488,492,485,534,530,90,155,283,278,250,233,301,278,296,311,335,374,419,379,505.8,272,122.5,-233.8,440,-29.9252444912754,-0.392250938137543,419,0.82839066824832,12,9,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"227","-119.426960959883_43.7562602636321",-119.426960959883,43.7562602636321,NA,"Egley",35,111,159,564,691,1585,"Y","N",420,427,422,431,449,439,445,442,501,501,176,193,383,297,312,272,289,297,338,348,395,382,435,428,447.7,312.4,184.5,-135.3,325,-33.8067411403056,-0.692216235338124,435,0.971632789814608,2,2,414.318150105608,-2.18414417635733,13.4022557233508,0.947789485949209,13.5776947503209,5.60905577349674
"228","-119.427281803205_43.7819776007519",-119.427281803205,43.7819776007519,NA,"Egley",45,111,181,571,700,1587,"Y","N",654,663,631,588,548,566,536,562,612,599,173,144,305,341,302,317,330,326,377,404,463,462,505,577,595.9,330.9,158.5,-265,426,-26.6037338175977,-0.304936449966092,577,0.968283269004867,12,8,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"229","-119.430156545761_43.7762372624167",-119.430156545761,43.7762372624167,NA,"Egley",35,111,185,569,698,1557,"Y","N",496,554,514,465,460,444,498,460,496,521,112,126,232,246,233,244,235,270,303,282,313,331,368,385,490.8,248.4,119,-242.4,409,-34.9347529561288,-0.437295915432512,385,0.784433577832111,NA,8,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"230","-119.430424733916_43.823501074202",-119.430424733916,43.823501074202,NA,"Egley",25,110,173,584,716,1486,"Y","N",371,445,409,392,420,402,394,407,459,431,153,151,231,248,241,246,255,271,238,261,262,280,292,252,413,240.4,152,-172.6,278,-21.3269560922955,-0.36645422580492,292,0.707021791767555,NA,3,411.04813803178,-2.1427345917783,13.8720734357052,0.917131432761655,14.134119525128,5.86466942196344
"231","-119.43073463686_43.6717338065291",-119.43073463686,43.6717338065291,NA,"Egley",25,110,149,604,735,1548,"Y","N",557,579,530,460,374,369,338,440,473,478,134,224,334,412,456,457,479,429,515,501,517,464,550,532,459.8,432.4,179,-27.4,344,146.460234039605,3.77612370757009,550,1.19617224880383,3,2,343.151397287537,-1.98527626519558,13.8817239587858,1.0346659308324,14.2112773226399,5.94822384679512
"232","-119.430747466511_43.7934233823446",-119.430747466511,43.7934233823446,NA,"Egley",45,110,172,591,723,1549,"Y","N",488,547,564,499,530,539,540,533,560,588,70,155,291,326,242,218,266,298,257,280,291,301,288,313,538.8,262.4,112.5,-276.4,518,-47.8860820217586,-0.556413550070258,326,0.605048255382331,NA,3,391.024047405093,-2.12403650698522,13.9138135595236,0.942608211395372,14.2005711706783,5.89488852626921
"233","-119.432387404181_43.8368513846525",-119.432387404181,43.8368513846525,NA,"Egley",45,110,143,584,715,1500,"Y","N",513,527,544,520,528,522,523,490,558,586,196,248,374,333,394,338,357,379,370,373,366,357,386,377,531.1,353.2,222,-177.9,390,-6.23943176208849,-0.10566236643972,394,0.741856524195067,NA,2,411.04813803178,-2.1427345917783,13.8720734357052,0.917131432761655,14.134119525128,5.86466942196344
"234","-119.435813835003_43.8117586887393",-119.435813835003,43.8117586887393,NA,"Egley",35,110,196,590,721,1465,"Y","N",388,423,460,431,464,446,425,442,456,493,121,151,224,188,164,188,234,212,190,228,244,232,245,214,442.8,202.3,136,-240.5,372,-82.38848777137,-1.2141213250186,245,0.553297199638663,NA,NA,416.01807571925,-2.24804392764381,13.716344013608,0.864908066931516,13.8824351844233,5.73415004298211
"235","-119.435841692231_43.8257848957261",-119.435841692231,43.8257848957261,NA,"Egley",35,110,99,615,747,1476,"Y","N",579,635,564,500,592,524,529,577,569,568,94,174,261,347,395,452,434,423,455,522,517,533,469,533,563.7,398,134,-165.7,474,106.321269725722,1.17045279517544,533,0.945538406954053,5,3,416.01807571925,-2.24804392764381,13.716344013608,0.864908066931516,13.8824351844233,5.73415004298211
"236","-119.438859708294_43.7700948736902",-119.438859708294,43.7700948736902,NA,"Egley",45,110,168,572,701,1573,"Y","N",565,546,551,552,534,570,520,528,577,591,114,150,438,339,354,382,315,294,281,324,360,339,399,399,553.4,323.7,132,-229.7,477,7.24764392956746,0.102490072916491,438,0.791470907119624,NA,2,393.23795344082,-2.10283105853893,13.9569905117848,0.939326929648065,14.2419297258694,5.92707972662295
"237","-119.44157985628_43.8165894555856",-119.44157985628,43.8165894555856,NA,"Egley",35,111,161,568,696,1507,"Y","N",441,497,508,486,493,472,496,464,528,567,183,202,372,284,254,289,294,287,320,287,293,302,311,255,495.2,288.2,192.5,-207,384,-64.6382114285735,-1.12666216475909,372,0.751211631663974,NA,2,416.01807571925,-2.24804392764381,13.716344013608,0.864908066931516,13.8824351844233,5.73415004298211
"238","-119.445668056632_43.8282500746036",-119.445668056632,43.8282500746036,NA,"Egley",45,110,166,586,716,1513,"Y","N",574,527,565,572,533,545,538,536,584,601,168,149,323,246,270,267,257,268,278,280,298,264,284,303,557.5,263.6,158.5,-293.9,433,-77.9781944687968,-0.925908984802928,323,0.579372197309417,NA,NA,416.01807571925,-2.24804392764381,13.716344013608,0.864908066931516,13.8824351844233,5.73415004298211
"239","-119.44722912983_43.8357995314471",-119.44722912983,43.8357995314471,NA,"Egley",45,111,154,603,737,1552,"Y","N",630,647,675,613,674,656,660,628,715,680,130,169,297,398,447,466,560,538,602,649,736,725,690,726,657.8,486.2,149.5,-171.6,550,114.81463360618,1.02216028235603,736,1.11888111888112,6,3,416.01807571925,-2.24804392764381,13.716344013608,0.864908066931516,13.8824351844233,5.73415004298211
"240","-119.449294406983_43.7665748014565",-119.449294406983,43.7665748014565,NA,"Egley",45,110,175,567,695,1562,"Y","N",453,525,505,532,468,480,458,487,531,548,120,161,236,311,328,306,367,381,410,445,454,433,498,561,498.7,339.9,140.5,-158.8,428,33.6380511835708,0.442387397851275,561,1.12492480449168,8,3,393.23795344082,-2.10283105853893,13.9569905117848,0.939326929648065,14.2419297258694,5.92707972662295
"241","-119.450565862137_43.8453123312316",-119.450565862137,43.8453123312316,NA,"Egley",45,110,178,561,691,1554,"Y","N",418,463,456,439,418,451,439,430,462,485,151,241,308,248,240,293,309,298,310,321,345,355,376,383,446.1,291.3,196,-154.8,334,-33.406334381025,-0.659392499896891,383,0.858551894194127,12,2,416.01807571925,-2.24804392764381,13.716344013608,0.864908066931516,13.8824351844233,5.73415004298211
"242","-119.4578664898_43.8103794185769",-119.4578664898,43.8103794185769,NA,"Egley",45,110,222,590,721,1545,"Y","N",480,469,486,507,542,496,477,509,498,522,127,171,291,238,234,239,249,237,243,261,277,274,246,297,498.6,244,149,-254.6,395,-63.0027995926104,-0.886155174524936,297,0.595667870036101,NA,NA,416.01807571925,-2.24804392764381,13.716344013608,0.864908066931516,13.8824351844233,5.73415004298211
"243","-119.462613559705_43.7883093112651",-119.462613559705,43.7883093112651,NA,"Egley",35,110,174,592,725,1540,"Y","N",469,470,487,459,515,499,480,502,535,530,81,163,351,213,207,208,248,248,237,302,282,277,278,302,494.6,245.9,122,-248.7,449,-78.2543474199876,-1.08487678094008,351,0.709664375252729,NA,2,393.23795344082,-2.10283105853893,13.9569905117848,0.939326929648065,14.2419297258694,5.92707972662295
"244","-119.463348679841_43.7803447176292",-119.463348679841,43.7803447176292,NA,"Egley",35,110,168,575,704,1564,"Y","N",453,446,467,456,510,453,450,493,474,503,162,145,351,232,240,224,251,263,262,266,296,255,266,301,470.5,253,153.5,-217.5,341,-64.029996165044,-1.04963493444492,351,0.746014877789586,NA,2,393.23795344082,-2.10283105853893,13.9569905117848,0.939326929648065,14.2419297258694,5.92707972662295
"245","-119.464092280291_43.8180632130809",-119.464092280291,43.8180632130809,NA,"Egley",35,110,187,569,698,1564,"Y","N",480,508,485,442,472,473,480,486,470,506,94,166,304,251,242,231,282,294,303,338,362,330,347,387,480.2,277.3,130,-202.9,412,-28.0665351971044,-0.404818300900765,387,0.80591420241566,13,2,416.01807571925,-2.24804392764381,13.716344013608,0.864908066931516,13.8824351844233,5.73415004298211
"246","-119.468506125114_43.8035581261459",-119.468506125114,43.8035581261459,NA,"Egley",45,110,149,585,715,1529,"Y","N",577,575,586,573,560,569,531,561,599,594,115,148,307,351,361,327,288,277,273,303,321,306,321,294,572.5,295.6,131.5,-276.9,479,-3.94226420749305,-0.0449020054856364,361,0.63056768558952,NA,3,393.23795344082,-2.10283105853893,13.9569905117848,0.939326929648065,14.2419297258694,5.92707972662295
"247","-119.468735552406_43.7810004674654",-119.468735552406,43.7810004674654,NA,"Egley",55,110,184,575,704,1534,"Y","N",437,429,417,435,420,442,433,439,496,479,120,219,232,224,226,206,237,249,234,250,277,262,313,296,442.7,235.4,169.5,-207.3,359,-69.8114401022643,-1.08995409292025,313,0.707025073413147,NA,10,393.23795344082,-2.10283105853893,13.9569905117848,0.939326929648065,14.2419297258694,5.92707972662295
"248","-119.469364009682_43.7998131575173",-119.469364009682,43.7998131575173,NA,"Egley",45,110,195,589,718,1572,"Y","N",549,534,583,549,522,539,551,547,598,581,185,171,358,401,342,249,303,268,293,313,322,304,318,322,555.3,302,178,-253.3,396,-48.9607188641122,-0.647657725968183,401,0.72213218080317,NA,2,393.23795344082,-2.10283105853893,13.9569905117848,0.939326929648065,14.2419297258694,5.92707972662295
"249","-119.536219140025_43.8663473546392",-119.536219140025,43.8663473546392,NA,"Egley",45,110,167,462,590,1809,"N","N",644,647,628,607,610,631,598,620,677,658,166,185,281,320,353,392,462,541,591,621,606,648,718,718,632,435.2,175.5,-196.8,492,40.722795162899,0.389642231678639,718,1.13607594936709,7,5,562.263433149479,-1.97619994933383,12.1083960207861,0.960723038761076,11.9132954028742,5.06609803572611
"250","-119.547470135669_43.8705068992519",-119.547470135669,43.8705068992519,NA,"Egley",45,111,155,472,602,1724,"N","N",618,627,631,636,583,614,586,581,643,600,166,209,324,406,412,436,381,385,457,544,543,640,681,710,611.9,409.7,187.5,-202.2,434,42.0860954946747,0.483659812827585,710,1.16032031377676,9,3,562.263433149479,-1.97619994933383,12.1083960207861,0.960723038761076,11.9132954028742,5.06609803572611
"251","-119.55321921169_43.8737065234233",-119.55321921169,43.8737065234233,NA,"Egley",45,110,161,472,602,1724,"N","N",608,640,653,657,622,574,557,654,672,629,139,164,288,353,345,427,474,441,476,545,603,575,628,668,626.6,411.6,151.5,-215,490,51.3988742655255,0.499987722046963,668,1.06607085860198,9,5,562.263433149479,-1.97619994933383,12.1083960207861,0.960723038761076,11.9132954028742,5.06609803572611
"252","-119.567442548037_43.8832012214524",-119.567442548037,43.8832012214524,NA,"Egley",35,110,200,471,601,1762,"N","N",414,408,414,452,453,462,424,500,497,502,129,163,264,374,365,337,363,331,346,309,319,326,434,364,452.6,317.1,146,-135.5,373,61.607262473132,0.916167445426426,434,0.958904109589041,3,3,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304
"253","-119.583308764389_43.8734610071619",-119.583308764389,43.8734610071619,NA,"Egley",45,110,201,485,614,1682,"N","N",613,554,582,548,516,512,493,520,564,541,169,188,234,326,438,495,502,520,514,512,527,592,412,575,544.3,425.6,178.5,-118.7,372,143.653480757708,1.75926282536153,592,1.08763549513136,4,4,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304
"254","-119.588371011716_43.8754784818622",-119.588371011716,43.8754784818622,NA,"Egley",45,111,191,485,614,1705,"N","N",629,612,656,617,549,564,519,608,606,650,185,151,256,387,420,460,550,503,598,614,652,663,720,696,601,459.1,168,-141.9,465,110.806254671534,1.17250888706765,720,1.19800332778702,6,3,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304
"255","-119.596733214535_43.85143029152",-119.596733214535,43.85143029152,NA,"Egley",45,111,149,548,677,1586,"Y","N",610,561,616,626,566,569,513,552,584,583,186,237,355,424,390,364,422,375,425,473,467,477,489,481,578,393.2,211.5,-184.8,397,24.1335960070036,0.373965407046432,489,0.846020761245675,9,2,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304
"256","-119.597729967396_43.8796523478511",-119.597729967396,43.8796523478511,NA,"Egley",35,111,146,495,625,1718,"N","N",523,546,535,511,529,493,492,503,575,546,185,197,370,319,303,262,328,307,312,313,342,335,344,358,525.3,305.3,191,-220,361,-49.8295483346349,-0.798185430820808,370,0.70435941366838,NA,2,543.282602084886,-2.49046150714116,12.5882166853272,0.791461980001331,12.4798146644585,5.04887758909304
"257","-119.605036227495_43.8433891507079",-119.605036227495,43.8433891507079,NA,"Egley",45,111,148,530,658,1544,"Y","N",568,603,574,609,578,529,554,550,647,614,192,231,416,487,457,454,524,485,495,542,578,518,556,594,582.6,466.9,211.5,-115.7,422,88.2249177907519,1.3555418716026,594,1.01956745623069,3,2,435.304349333004,-2.62214708529389,13.7281472128645,0.729083771335792,13.8849067443987,5.55300006378529
